journey_id,customer_id,product_id,visit_date,stage,action,duration_seconds
17815,5447,2,2023-02-01,Checkout,Purchase,555
17816,13308,4,2023-04-06,Home Page,View,89
17817,21353,3,2023-11-25,Home Page,View,27
17818,21925,6,2024-03-11,Home Page,View,65
17819,21925,6,2024-03-11,Product Page,Click,124
17820,21925,6,2024-03-11,Checkout,Purchase,341
17821,3032,1,2023-07-28,Home Page,View,27
17822,3028,7,2024-01-30,Home Page,View,61
17823,13472,4,2023-03-07,Home Page,View,98
17824,13472,4,2023-03-07,Product Page,Click,42
17825,13472,4,2023-03-07,Application Form,Drop Off,7
17826,23261,4,2023-09-03,Home Page,View,66
17827,23261,4,2023-09-03,Product Page,Click,109
17828,23261,4,2023-09-03,Application Form,Sign Up,57
17829,12959,8,2023-03-27,Home Page,View,31
17830,12959,8,2023-03-27,Product Page,Click,174
17831,12959,8,2023-03-27,Checkout,Purchase,547
17832,9244,9,2023-08-08,Home Page,View,60
17833,9244,9,2023-08-08,Product Page,Click,35
17834,9244,9,2023-08-08,Application Form,Drop Off,46
17835,1661,1,2025-05-22,Home Page,View,102
17836,1661,1,2025-05-22,Product Page,Click,46
17837,1661,1,2025-05-22,Checkout,Purchase,573
17838,13421,8,2023-05-25,Home Page,View,35
17839,19699,8,2024-01-02,Home Page,View,50
17840,19197,6,2025-01-18,Home Page,View,13
17841,19197,6,2025-01-18,Product Page,Click,149
17842,19197,6,2025-01-18,Application Form,Sign Up,46
17843,23733,8,2024-10-15,Home Page,View,81
17844,23733,8,2024-10-15,Product Page,Click,131
17845,23733,8,2024-10-15,Checkout,Purchase,405
17846,738,8,2023-12-24,Home Page,View,64
17847,738,8,2023-12-24,Product Page,Click,30
17848,738,8,2023-12-24,Application Form,Sign Up,141
17849,22175,3,2023-05-05,Home Page,View,73
17850,1546,2,2023-02-01,Home Page,View,91
17851,7374,3,2024-01-26,Home Page,View,58
17852,890,5,2025-05-09,Home Page,View,51
17853,14721,9,2024-06-07,Home Page,View,85
17854,22367,3,2024-08-13,Home Page,View,25
17855,11113,7,2024-02-02,Home Page,View,14
17856,3914,8,2023-10-16,Home Page,View,89
17857,3914,8,2023-10-16,Product Page,Click,34
17858,3914,8,2023-10-16,Checkout,Purchase,80
17859,23554,7,2023-03-29,Home Page,View,115
17860,10912,5,2025-12-16,Home Page,View,42
17861,10912,5,2025-12-16,Product Page,Click,78
17862,10912,5,2025-12-16,Checkout,Purchase,364
17863,19851,3,2023-08-25,Home Page,View,46
17864,19851,3,2023-08-25,Product Page,Click,99
17865,19851,3,2023-08-25,Checkout,Purchase,433
17866,24089,3,2025-11-13,Home Page,View,74
17867,20377,8,2023-07-08,Home Page,View,29
17868,13783,9,2025-11-21,Home Page,View,102
17869,13783,9,2025-11-21,Product Page,Click,105
17870,13783,9,2025-11-21,Application Form,Drop Off,45
17871,22745,6,2025-04-19,Home Page,View,67
17872,12016,9,2023-03-13,Home Page,View,41
17873,12016,9,2023-03-13,Product Page,Click,169
17874,12016,9,2023-03-13,Checkout,Purchase,241
17875,5051,4,2024-06-26,Home Page,View,51
17876,5051,4,2024-06-26,Product Page,Click,70
17877,5051,4,2024-06-26,Checkout,Purchase,234
17878,1494,1,2025-07-10,Home Page,View,96
17879,17494,9,2023-05-31,Home Page,View,14
17880,17494,9,2023-05-31,Product Page,Click,64
17881,17494,9,2023-05-31,Application Form,Drop Off,62
17882,19525,9,2023-01-21,Home Page,View,109
17883,4045,2,2025-11-08,Home Page,View,28
17884,11189,9,2025-07-15,Home Page,View,91
17885,15425,6,2025-06-26,Home Page,View,109
17886,5893,3,2025-02-28,Home Page,View,65
17887,4540,1,2023-09-06,Home Page,View,90
17888,4540,1,2023-09-06,Product Page,Click,138
17889,4540,1,2023-09-06,Application Form,Drop Off,70
17890,9678,6,2023-10-15,Home Page,View,96
17891,9678,6,2023-10-15,Product Page,Click,84
17892,9678,6,2023-10-15,Application Form,Sign Up,204
17893,11718,5,2025-10-28,Home Page,View,59
17894,5086,2,2025-07-18,Home Page,View,55
17895,4414,7,2024-12-03,Home Page,View,73
17896,4414,7,2024-12-03,Product Page,Click,23
17897,4414,7,2024-12-03,Application Form,Sign Up,64
17898,20136,8,2024-03-27,Home Page,View,116
17899,20136,8,2024-03-27,Product Page,Click,143
17900,20136,8,2024-03-27,Checkout,Purchase,496
17901,7154,8,2024-12-20,Home Page,View,13
17902,8633,7,2024-01-02,Home Page,View,92
17903,1392,3,2024-02-26,Home Page,View,37
17904,14068,7,2025-08-01,Home Page,View,39
17905,5193,7,2024-07-05,Home Page,View,96
17906,9094,8,2024-10-26,Home Page,View,79
17907,9094,8,2024-10-26,Product Page,Click,84
17908,9094,8,2024-10-26,Application Form,Drop Off,34
17909,5280,9,2025-09-26,Home Page,View,97
17910,5280,9,2025-09-26,Product Page,Click,28
17911,5280,9,2025-09-26,Application Form,Drop Off,96
17912,12497,7,2023-01-20,Home Page,View,22
17913,10313,2,2025-01-26,Home Page,View,95
17914,10313,2,2025-01-26,Product Page,Click,91
17915,10313,2,2025-01-26,Application Form,Drop Off,17
17916,22923,5,2023-10-29,Home Page,View,63
17917,24557,5,2023-01-07,Home Page,View,119
17918,24557,5,2023-01-07,Product Page,Click,175
17919,24557,5,2023-01-07,Checkout,Purchase,263
17920,19065,6,2025-05-13,Home Page,View,36
17921,21939,6,2023-06-10,Home Page,View,76
17922,21939,6,2023-06-10,Product Page,Click,146
17923,21939,6,2023-06-10,Checkout,Purchase,83
17924,13331,8,2025-08-02,Home Page,View,40
17925,13331,8,2025-08-02,Product Page,Click,67
17926,13331,8,2025-08-02,Checkout,Purchase,554
17927,22928,9,2024-12-12,Home Page,View,38
17928,22928,9,2024-12-12,Product Page,Click,49
17929,22928,9,2024-12-12,Application Form,Drop Off,76
17930,16513,7,2023-04-20,Home Page,View,119
17931,16513,7,2023-04-20,Product Page,Click,97
17932,16513,7,2023-04-20,Application Form,Sign Up,146
17933,20444,8,2025-11-02,Home Page,View,54
17934,20444,8,2025-11-02,Product Page,Click,166
17935,20444,8,2025-11-02,Application Form,Sign Up,71
17936,13252,3,2023-06-17,Home Page,View,109
17937,13252,3,2023-06-17,Product Page,Click,40
17938,13252,3,2023-06-17,Checkout,Purchase,77
17939,10688,3,2025-02-07,Home Page,View,70
17940,10688,3,2025-02-07,Product Page,Click,162
17941,10688,3,2025-02-07,Application Form,Sign Up,73
17942,16261,2,2023-08-13,Home Page,View,60
17943,16261,2,2023-08-13,Product Page,Click,69
17944,16261,2,2023-08-13,Application Form,Drop Off,49
17945,17484,2,2024-06-14,Home Page,View,61
17946,2443,7,2024-09-21,Home Page,View,41
17947,2443,7,2024-09-21,Product Page,Click,60
17948,2443,7,2024-09-21,Checkout,Purchase,530
17949,92,1,2025-02-07,Home Page,View,78
17950,92,1,2025-02-07,Product Page,Click,15
17951,92,1,2025-02-07,Application Form,Drop Off,62
17952,17987,6,2024-11-30,Home Page,View,56
17953,2250,1,2024-02-26,Home Page,View,90
17954,8228,3,2025-01-22,Home Page,View,89
17955,14765,9,2023-06-15,Home Page,View,95
17956,11538,1,2025-07-17,Home Page,View,27
17957,11538,1,2025-07-17,Product Page,Click,143
17958,11538,1,2025-07-17,Checkout,Purchase,458
17959,7350,4,2025-08-21,Home Page,View,65
17960,7350,4,2025-08-21,Product Page,Click,101
17961,7350,4,2025-08-21,Application Form,Sign Up,298
17962,7291,4,2023-11-23,Home Page,View,67
17963,2062,7,2023-01-03,Home Page,View,91
17964,12913,8,2025-06-26,Home Page,View,77
17965,14141,8,2024-03-24,Home Page,View,51
17966,12926,5,2025-12-20,Home Page,View,95
17967,12926,5,2025-12-20,Product Page,Click,17
17968,12926,5,2025-12-20,Application Form,Drop Off,96
17969,8439,3,2025-09-16,Home Page,View,112
17970,14803,7,2025-12-03,Home Page,View,50
17971,3857,9,2024-04-14,Home Page,View,110
17972,3857,9,2024-04-14,Product Page,Click,33
17973,3857,9,2024-04-14,Application Form,Sign Up,177
17974,2526,6,2024-12-08,Home Page,View,10
17975,2526,6,2024-12-08,Product Page,Click,163
17976,2526,6,2024-12-08,Application Form,Sign Up,215
17977,19237,5,2025-12-07,Home Page,View,94
17978,15816,6,2024-10-12,Home Page,View,57
17979,15816,6,2024-10-12,Product Page,Click,23
17980,15816,6,2024-10-12,Application Form,Drop Off,92
17981,3244,5,2023-08-23,Home Page,View,87
17982,6196,5,2023-06-14,Home Page,View,48
17983,2203,2,2023-10-31,Home Page,View,34
17984,18828,7,2024-06-11,Home Page,View,90
17985,18828,7,2024-06-11,Product Page,Click,58
17986,18828,7,2024-06-11,Checkout,Purchase,101
17987,1232,5,2024-04-01,Home Page,View,105
17988,1232,5,2024-04-01,Product Page,Click,143
17989,1232,5,2024-04-01,Application Form,Sign Up,272
17990,9433,1,2024-02-25,Home Page,View,76
17991,9433,1,2024-02-25,Product Page,Click,158
17992,9433,1,2024-02-25,Application Form,Drop Off,43
17993,16336,6,2024-09-17,Home Page,View,39
17994,16336,6,2024-09-17,Product Page,Click,32
17995,16336,6,2024-09-17,Application Form,Drop Off,91
17996,11433,3,2025-08-15,Home Page,View,38
17997,12922,9,2025-01-26,Home Page,View,84
17998,16595,4,2025-05-26,Home Page,View,91
17999,16595,4,2025-05-26,Product Page,Click,82
18000,16595,4,2025-05-26,Checkout,Purchase,97
18001,24233,8,2025-09-19,Home Page,View,51
18002,24233,8,2025-09-19,Product Page,Click,121
18003,24233,8,2025-09-19,Checkout,Purchase,315
18004,17302,4,2023-05-20,Home Page,View,42
18005,22555,2,2024-03-27,Home Page,View,103
18006,22555,2,2024-03-27,Product Page,Click,40
18007,22555,2,2024-03-27,Application Form,Sign Up,39
18008,20839,3,2024-02-14,Home Page,View,87
18009,21785,8,2024-01-05,Home Page,View,17
18010,16865,6,2025-12-07,Home Page,View,106
18011,16865,6,2025-12-07,Product Page,Click,131
18012,16865,6,2025-12-07,Checkout,Purchase,442
18013,22897,4,2024-11-30,Home Page,View,49
18014,22897,4,2024-11-30,Product Page,Click,167
18015,22897,4,2024-11-30,Checkout,Purchase,532
18016,5619,3,2024-06-27,Home Page,View,46
18017,5619,3,2024-06-27,Product Page,Click,162
18018,5619,3,2024-06-27,Application Form,Sign Up,199
18019,16363,9,2025-05-15,Home Page,View,85
18020,16363,9,2025-05-15,Product Page,Click,24
18021,16363,9,2025-05-15,Application Form,Sign Up,107
18022,8349,8,2024-02-23,Home Page,View,10
18023,8349,8,2024-02-23,Product Page,Click,60
18024,8349,8,2024-02-23,Application Form,Drop Off,46
18025,6205,5,2023-10-16,Home Page,View,59
18026,8211,9,2024-12-23,Home Page,View,21
18027,8211,9,2024-12-23,Product Page,Click,59
18028,8211,9,2024-12-23,Checkout,Purchase,429
18029,13505,9,2023-10-22,Home Page,View,112
18030,13505,9,2023-10-22,Product Page,Click,123
18031,13505,9,2023-10-22,Checkout,Purchase,526
18032,4480,6,2025-12-03,Home Page,View,17
18033,13983,9,2025-04-06,Home Page,View,56
18034,17497,8,2024-01-02,Home Page,View,100
18035,2386,5,2025-06-05,Home Page,View,63
18036,2386,5,2025-06-05,Product Page,Click,99
18037,2386,5,2025-06-05,Application Form,Drop Off,38
18038,18295,6,2023-06-17,Home Page,View,88
18039,21465,2,2025-06-05,Home Page,View,30
18040,21465,2,2025-06-05,Product Page,Click,114
18041,21465,2,2025-06-05,Application Form,Sign Up,294
18042,12189,1,2023-05-01,Home Page,View,49
18043,12189,1,2023-05-01,Product Page,Click,39
18044,12189,1,2023-05-01,Application Form,Sign Up,148
18045,1759,2,2024-08-15,Home Page,View,29
18046,1759,2,2024-08-15,Product Page,Click,150
18047,1759,2,2024-08-15,Application Form,Drop Off,79
18048,10663,4,2025-12-25,Home Page,View,81
18049,5729,7,2025-10-29,Home Page,View,72
18050,5729,7,2025-10-29,Product Page,Click,104
18051,5729,7,2025-10-29,Application Form,Sign Up,47
18052,14319,6,2023-03-07,Home Page,View,79
18053,14319,6,2023-03-07,Product Page,Click,156
18054,14319,6,2023-03-07,Application Form,Drop Off,24
18055,20207,5,2024-09-06,Home Page,View,94
18056,20207,5,2024-09-06,Product Page,Click,112
18057,20207,5,2024-09-06,Application Form,Sign Up,247
18058,19417,1,2025-06-04,Home Page,View,32
18059,19417,1,2025-06-04,Product Page,Click,130
18060,19417,1,2025-06-04,Application Form,Sign Up,226
18061,19493,2,2023-08-07,Home Page,View,96
18062,19493,2,2023-08-07,Product Page,Click,54
18063,19493,2,2023-08-07,Checkout,Purchase,118
18064,3941,5,2023-02-16,Home Page,View,37
18065,3941,5,2023-02-16,Product Page,Click,28
18066,3941,5,2023-02-16,Application Form,Drop Off,72
18067,24625,3,2025-04-20,Home Page,View,18
18068,24625,3,2025-04-20,Product Page,Click,23
18069,24625,3,2025-04-20,Checkout,Purchase,247
18070,3279,3,2024-01-31,Home Page,View,79
18071,24373,3,2024-03-18,Home Page,View,95
18072,498,6,2025-12-19,Home Page,View,49
18073,2997,6,2024-12-28,Home Page,View,85
18074,2997,6,2024-12-28,Product Page,Click,49
18075,2997,6,2024-12-28,Application Form,Drop Off,88
18076,22505,1,2024-07-13,Home Page,View,103
18077,3936,4,2025-11-02,Home Page,View,51
18078,3936,4,2025-11-02,Product Page,Click,174
18079,3936,4,2025-11-02,Checkout,Purchase,188
18080,23431,8,2023-09-29,Home Page,View,60
18081,23431,8,2023-09-29,Product Page,Click,127
18082,23431,8,2023-09-29,Checkout,Purchase,498
18083,9822,6,2023-12-04,Home Page,View,47
18084,13940,8,2025-06-13,Home Page,View,99
18085,13940,8,2025-06-13,Product Page,Click,27
18086,13940,8,2025-06-13,Application Form,Drop Off,96
18087,11961,2,2023-08-12,Home Page,View,51
18088,10071,9,2025-07-25,Home Page,View,23
18089,4053,1,2024-10-10,Home Page,View,55
18090,1480,9,2025-06-19,Home Page,View,48
18091,1480,9,2025-06-19,Product Page,Click,168
18092,1480,9,2025-06-19,Application Form,Drop Off,26
18093,2781,5,2023-05-20,Home Page,View,110
18094,8343,4,2023-10-23,Home Page,View,35
18095,8343,4,2023-10-23,Product Page,Click,73
18096,8343,4,2023-10-23,Application Form,Sign Up,284
18097,1516,3,2025-07-08,Home Page,View,68
18098,1516,3,2025-07-08,Product Page,Click,19
18099,1516,3,2025-07-08,Checkout,Purchase,145
18100,4639,3,2023-08-13,Home Page,View,109
18101,4639,3,2023-08-13,Product Page,Click,56
18102,4639,3,2023-08-13,Application Form,Sign Up,270
18103,11085,2,2023-04-14,Home Page,View,53
18104,3360,3,2024-10-11,Home Page,View,110
18105,3360,3,2024-10-11,Product Page,Click,105
18106,3360,3,2024-10-11,Checkout,Purchase,219
18107,24147,9,2024-12-08,Home Page,View,93
18108,5257,3,2025-01-13,Home Page,View,114
18109,5257,3,2025-01-13,Product Page,Click,114
18110,5257,3,2025-01-13,Application Form,Drop Off,61
18111,8439,1,2024-08-12,Home Page,View,30
18112,8439,1,2024-08-12,Product Page,Click,60
18113,8439,1,2024-08-12,Checkout,Purchase,293
18114,23100,9,2025-01-03,Home Page,View,13
18115,23100,9,2025-01-03,Product Page,Click,69
18116,23100,9,2025-01-03,Checkout,Purchase,135
18117,1777,5,2023-09-22,Home Page,View,79
18118,1777,5,2023-09-22,Product Page,Click,76
18119,1777,5,2023-09-22,Application Form,Drop Off,54
18120,23378,6,2025-02-04,Home Page,View,105
18121,10787,6,2024-06-02,Home Page,View,94
18122,18315,3,2023-08-01,Home Page,View,59
18123,12119,5,2024-05-16,Home Page,View,119
18124,9539,6,2023-01-30,Home Page,View,50
18125,20519,3,2025-09-11,Home Page,View,60
18126,20519,3,2025-09-11,Product Page,Click,25
18127,20519,3,2025-09-11,Checkout,Purchase,452
18128,10239,4,2025-05-01,Home Page,View,88
18129,10239,4,2025-05-01,Product Page,Click,142
18130,10239,4,2025-05-01,Checkout,Purchase,546
18131,17793,7,2025-06-06,Home Page,View,53
18132,17793,7,2025-06-06,Product Page,Click,22
18133,17793,7,2025-06-06,Checkout,Purchase,470
18134,14602,8,2024-06-24,Home Page,View,106
18135,14602,8,2024-06-24,Product Page,Click,110
18136,14602,8,2024-06-24,Application Form,Sign Up,106
18137,12322,5,2023-04-02,Home Page,View,18
18138,13475,3,2024-07-29,Home Page,View,42
18139,13475,3,2024-07-29,Product Page,Click,89
18140,13475,3,2024-07-29,Application Form,Sign Up,153
18141,23221,6,2023-05-12,Home Page,View,91
18142,23221,6,2023-05-12,Product Page,Click,159
18143,23221,6,2023-05-12,Checkout,Purchase,475
18144,12951,8,2025-08-18,Home Page,View,72
18145,12951,8,2025-08-18,Product Page,Click,38
18146,12951,8,2025-08-18,Application Form,Sign Up,206
18147,17827,1,2024-01-06,Home Page,View,89
18148,15295,6,2025-04-06,Home Page,View,68
18149,15295,6,2025-04-06,Product Page,Click,64
18150,15295,6,2025-04-06,Application Form,Drop Off,14
18151,19689,1,2024-06-18,Home Page,View,83
18152,11560,6,2025-09-06,Home Page,View,79
18153,19479,5,2024-12-24,Home Page,View,90
18154,19479,5,2024-12-24,Product Page,Click,74
18155,19479,5,2024-12-24,Checkout,Purchase,484
18156,2734,3,2023-07-25,Home Page,View,70
18157,2734,3,2023-07-25,Product Page,Click,177
18158,2734,3,2023-07-25,Checkout,Purchase,117
18159,3741,4,2023-02-05,Home Page,View,57
18160,3741,4,2023-02-05,Product Page,Click,59
18161,3741,4,2023-02-05,Application Form,Sign Up,216
18162,14462,5,2024-05-21,Home Page,View,12
18163,14462,5,2024-05-21,Product Page,Click,65
18164,14462,5,2024-05-21,Application Form,Drop Off,65
18165,18275,6,2025-06-07,Home Page,View,57
18166,4359,1,2025-05-04,Home Page,View,116
18167,23306,8,2024-03-30,Home Page,View,62
18168,11926,2,2023-07-22,Home Page,View,119
18169,11926,2,2023-07-22,Product Page,Click,29
18170,11926,2,2023-07-22,Application Form,Sign Up,97
18171,13456,3,2023-06-19,Home Page,View,90
18172,13456,3,2023-06-19,Product Page,Click,162
18173,13456,3,2023-06-19,Application Form,Drop Off,93
18174,24133,3,2024-02-16,Home Page,View,116
18175,24133,3,2024-02-16,Product Page,Click,80
18176,24133,3,2024-02-16,Application Form,Drop Off,81
18177,9715,2,2024-09-22,Home Page,View,29
18178,9715,2,2024-09-22,Product Page,Click,53
18179,9715,2,2024-09-22,Checkout,Purchase,200
18180,18018,8,2025-11-09,Home Page,View,53
18181,18018,8,2025-11-09,Product Page,Click,87
18182,18018,8,2025-11-09,Application Form,Drop Off,67
18183,13475,2,2025-03-23,Home Page,View,27
18184,18457,5,2024-12-28,Home Page,View,81
18185,18457,5,2024-12-28,Product Page,Click,60
18186,18457,5,2024-12-28,Application Form,Drop Off,87
18187,10814,5,2023-02-02,Home Page,View,39
18188,10814,5,2023-02-02,Product Page,Click,105
18189,10814,5,2023-02-02,Application Form,Drop Off,30
18190,3276,7,2023-03-31,Home Page,View,14
18191,3276,7,2023-03-31,Product Page,Click,179
18192,3276,7,2023-03-31,Checkout,Purchase,386
18193,10491,6,2023-03-05,Home Page,View,94
18194,19277,5,2023-04-19,Home Page,View,116
18195,19277,5,2023-04-19,Product Page,Click,176
18196,19277,5,2023-04-19,Checkout,Purchase,324
18197,1596,4,2025-09-28,Home Page,View,62
18198,1596,4,2025-09-28,Product Page,Click,104
18199,1596,4,2025-09-28,Application Form,Sign Up,141
18200,6911,8,2023-02-26,Home Page,View,44
18201,21203,6,2023-10-22,Home Page,View,114
18202,7786,8,2025-11-27,Home Page,View,23
18203,7786,8,2025-11-27,Product Page,Click,63
18204,7786,8,2025-11-27,Application Form,Drop Off,26
18205,128,2,2023-04-30,Home Page,View,26
18206,5597,8,2023-03-27,Home Page,View,40
18207,5597,8,2023-03-27,Product Page,Click,167
18208,5597,8,2023-03-27,Application Form,Sign Up,292
18209,24434,2,2025-04-13,Home Page,View,83
18210,15192,7,2025-02-12,Home Page,View,66
18211,15192,7,2025-02-12,Product Page,Click,170
18212,15192,7,2025-02-12,Application Form,Sign Up,189
18213,3650,1,2024-04-11,Home Page,View,96
18214,3650,1,2024-04-11,Product Page,Click,177
18215,3650,1,2024-04-11,Checkout,Purchase,511
18216,21779,3,2023-12-11,Home Page,View,36
18217,21779,3,2023-12-11,Product Page,Click,50
18218,21779,3,2023-12-11,Checkout,Purchase,187
18219,20858,3,2024-06-14,Home Page,View,119
18220,16489,2,2024-09-13,Home Page,View,58
18221,16489,2,2024-09-13,Product Page,Click,158
18222,16489,2,2024-09-13,Application Form,Sign Up,226
18223,2597,7,2025-09-01,Home Page,View,23
18224,2597,7,2025-09-01,Product Page,Click,54
18225,2597,7,2025-09-01,Application Form,Sign Up,182
18226,3063,3,2023-10-27,Home Page,View,19
18227,3063,3,2023-10-27,Product Page,Click,114
18228,3063,3,2023-10-27,Checkout,Purchase,406
18229,1839,8,2025-03-09,Home Page,View,68
18230,20284,3,2023-05-16,Home Page,View,112
18231,2963,8,2025-06-17,Home Page,View,37
18232,2963,8,2025-06-17,Product Page,Click,88
18233,2963,8,2025-06-17,Checkout,Purchase,287
18234,21044,3,2025-02-26,Home Page,View,103
18235,19540,1,2025-09-03,Home Page,View,49
18236,19540,1,2025-09-03,Product Page,Click,41
18237,19540,1,2025-09-03,Checkout,Purchase,230
18238,21363,5,2025-01-31,Home Page,View,80
18239,7995,1,2025-02-13,Home Page,View,107
18240,7995,1,2025-02-13,Product Page,Click,137
18241,7995,1,2025-02-13,Application Form,Drop Off,55
